Unnamed: 0,trial_type_id,full_phrase,full_phrase_language,target_side,dataset_id,distractor_id,target_id,trial_type_aux_data,vanilla_trial,dataset_name,text1,image1,text2,image2,unique_pair,image_similarity,text_similarity
627,5957,,eng,left,45,1401,1393,,1,perry_cowpig,strawberry,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/perry_cowpig/raw_data/stimuli/images/redStrawberry.jpg,peas,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/perry_cowpig/raw_data/stimuli/images/greenPeas.jpg,1393_1401,0.7200019,0.7247862
628,5958,,eng,left,45,1402,1394,,0,perry_cowpig,pink cow,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/perry_cowpig/raw_data/stimuli/images/pinkCow.jpg,holstein pig,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/perry_cowpig/raw_data/stimuli/images/holsteinPig.jpg,1394_1402,0.8804128,0.72326064
629,5959,,eng,right,45,1398,1395,,0,perry_cowpig,brown elephant,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/perry_cowpig/raw_data/stimuli/images/brownElephant2.jpg,grey lion,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/perry_cowpig/raw_data/stimuli/images/grayLion2.jpg,1395_1398,0.858237,0.774761
630,5960,,eng,right,45,1403,1396,,1,perry_cowpig,duck,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/perry_cowpig/raw_data/stimuli/images/yellowDuck.jpg,monkey,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/perry_cowpig/raw_data/stimuli/images/brownMonkey.jpg,1396_1403,0.73150533,0.84157056
631,5961,,eng,left,45,1399,1397,,1,perry_cowpig,frog,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/perry_cowpig/raw_data/stimuli/images/greenFrog.jpg,zebra,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/perry_cowpig/raw_data/stimuli/images/stripedZebra.jpg,1397_1399,0.7362197,0.70249265
632,5964,,eng,left,45,1404,1400,,0,perry_cowpig,purple banana,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/perry_cowpig/raw_data/stimuli/images/purpleBanana.jpg,yellow grapes,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/perry_cowpig/raw_data/stimuli/images/yellowGrapes.jpg,1400_1404,0.77023184,0.601637
633,13843,,eng,left,105,3278,3279,,1,pomper_prime,belt,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_prime/raw_data/stimuli/images/belt.jpg,slipper,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_prime/raw_data/stimuli/images/slipper.jpg,3278_3279,0.6194596,0.76577264
634,13845,,eng,right,105,3270,3271,,1,pomper_prime,bib,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_prime/raw_data/stimuli/images/bib.jpg,comb,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_prime/raw_data/stimuli/images/comb.jpg,3270_3271,0.7509063,0.69899154
635,13847,,eng,left,105,3265,3264,,1,pomper_prime,crib,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_prime/raw_data/stimuli/images/crib.jpg,slide,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_prime/raw_data/stimuli/images/slide.jpg,3264_3265,0.7201284,0.7984388
636,13849,,eng,left,105,3268,3269,,1,pomper_prime,flag,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_prime/raw_data/stimuli/images/flag.jpg,ladder,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_prime/raw_data/stimuli/images/ladder.jpg,3268_3269,0.7354703,0.78856397
637,13850,,eng,left,105,3274,3275,,1,pomper_prime,glove,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_prime/raw_data/stimuli/images/glove.jpg,lamp,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_prime/raw_data/stimuli/images/lamp.jpg,3274_3275,0.67470175,0.770243
638,13852,,eng,left,105,3267,3266,,1,pomper_prime,hammer,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_prime/raw_data/stimuli/images/hammer.jpg,zipper,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_prime/raw_data/stimuli/images/zipper.jpg,3266_3267,0.77410966,0.7437142
639,13857,,eng,left,105,3273,3272,,1,pomper_prime,purse,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_prime/raw_data/stimuli/images/purse.jpg,sock,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_prime/raw_data/stimuli/images/sock.jpg,3272_3273,0.61263984,0.7532509
640,13859,,eng,left,105,3277,3276,,1,pomper_prime,puzzle,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_prime/raw_data/stimuli/images/puzzle.jpg,tape,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_prime/raw_data/stimuli/images/tape.jpg,3276_3277,0.53204036,0.8143912
641,25943,Find the orange one!,eng,left,210,6486,6478,,0,pomper_saffran_2016,slide,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_saffran_2016/raw_data/stimuli/images/slide.jpg,crib,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_saffran_2016/raw_data/stimuli/images/crib.jpg,6478_6486,0.7201284,0.7984388
642,25944,Find the red one!,eng,right,210,6487,6479,,0,pomper_saffran_2016,knife,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_saffran_2016/raw_data/stimuli/images/knife.jpg,boot,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_saffran_2016/raw_data/stimuli/images/boot.jpg,6479_6487,0.66881245,0.83383334
643,25945,Where is the yellow one?,eng,right,210,6488,6480,,0,pomper_saffran_2016,zipper,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_saffran_2016/raw_data/stimuli/images/zipper.jpg,hammer,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_saffran_2016/raw_data/stimuli/images/hammer.jpg,6480_6488,0.77410966,0.7437142
644,25946,Find the white one!,eng,left,210,6489,6481,,0,pomper_saffran_2016,flag,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_saffran_2016/raw_data/stimuli/images/flag.jpg,ladder,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_saffran_2016/raw_data/stimuli/images/ladder.jpg,6481_6489,0.7354703,0.78856397
645,25947,Where is the red one?,eng,left,210,6490,6482,,0,pomper_saffran_2016,belt,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_saffran_2016/raw_data/stimuli/images/belt.jpg,slipper,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_saffran_2016/raw_data/stimuli/images/slipper.jpg,6482_6490,0.6194596,0.76577264
646,25948,Look at the black one!,eng,right,210,6491,6483,,0,pomper_saffran_2016,tape,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_saffran_2016/raw_data/stimuli/images/tape.jpg,puzzle,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_saffran_2016/raw_data/stimuli/images/puzzle.jpg,6483_6491,0.53204036,0.8143912
647,25949,Where is the orange one?,eng,left,210,6492,6484,,0,pomper_saffran_2016,dress,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_saffran_2016/raw_data/stimuli/images/dress.jpg,glasses,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_saffran_2016/raw_data/stimuli/images/glasses.jpg,6484_6492,0.7676985,0.78999954
648,25950,Look at the brown one!,eng,right,210,6493,6485,,0,pomper_saffran_2016,pudding,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_saffran_2016/raw_data/stimuli/images/pudding.jpg,chalk,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_saffran_2016/raw_data/stimuli/images/chalk.jpg,6485_6493,0.71982414,0.7206939
649,25951,Look at the bucket!,eng,left,210,6534,6526,,1,pomper_saffran_2016,bucket,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_saffran_2016/raw_data/stimuli/images/bucket.jpg,shorts,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_saffran_2016/raw_data/stimuli/images/shorts.jpg,6526_6534,0.6248464,0.7733152
650,25952,Look at the sock!,eng,left,210,6535,6527,,1,pomper_saffran_2016,sock,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_saffran_2016/raw_data/stimuli/images/sock.jpg,purse,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_saffran_2016/raw_data/stimuli/images/purse.jpg,6527_6535,0.61263984,0.7532509
651,25953,Where's the hose?,eng,right,210,6536,6528,,1,pomper_saffran_2016,hose,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_saffran_2016/raw_data/stimuli/images/hose.jpg,shovel,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_saffran_2016/raw_data/stimuli/images/shovel.jpg,6528_6536,0.64133346,0.74709773
652,25954,Find the glove!,eng,right,210,6537,6529,,1,pomper_saffran_2016,glove,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_saffran_2016/raw_data/stimuli/images/glove.jpg,lamp,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_saffran_2016/raw_data/stimuli/images/lamp.jpg,6529_6537,0.67470175,0.770243
653,25955,Find the donut!,eng,left,210,6538,6530,,1,pomper_saffran_2016,donut,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_saffran_2016/raw_data/stimuli/images/donut.jpg,can,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_saffran_2016/raw_data/stimuli/images/can.jpg,6530_6538,0.6975601,0.79738057
654,25956,Find the bib!,eng,right,210,6539,6531,,1,pomper_saffran_2016,bib,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_saffran_2016/raw_data/stimuli/images/bib.jpg,comb,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_saffran_2016/raw_data/stimuli/images/comb.jpg,6531_6539,0.7509063,0.69899154
655,25957,Look at the necklace!,eng,left,210,6540,6532,,1,pomper_saffran_2016,necklace,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_saffran_2016/raw_data/stimuli/images/necklace.jpg,muffin,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_saffran_2016/raw_data/stimuli/images/muffin.jpg,6532_6540,0.5163824,0.70323646
656,25958,Where's the scissors?,eng,right,210,6541,6533,,1,pomper_saffran_2016,scissors,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_saffran_2016/raw_data/stimuli/images/scissors.jpg,plate,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_saffran_2016/raw_data/stimuli/images/plate.jpg,6533_6541,0.7358905,0.7586055
673,127,Where is the sprock?,eng,left,1,48,31,,0,pomper_salientme,orange-yellow unfamiliar object,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/novel2.jpg,cake,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/cake_right.jpg,31_48,0.63439596,0.76934695
674,128,Find the pifo!,eng,right,1,54,32,,0,pomper_salientme,purple unfamiliar object,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/novel1.jpg,fish,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/fish_left.jpg,32_54,0.6553004,0.75366277
675,129,Look at the chair!,eng,left,1,36,33,,0,pomper_salientme,chair,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/chair_left.jpg,blue unfamiliar object,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/novel4.jpg,33_36,0.7223654,0.73872924
676,130,Find the bed!,eng,right,1,38,34,,0,pomper_salientme,bed,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/bed_right.jpg,green unfamiliar object,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/novel3.jpg,34_38,0.6066891,0.7569171
677,131,Where is the bus?,eng,right,1,31,35,,0,pomper_salientme,bus,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/bus_right.jpg,orange-yellow unfamiliar object,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/novel2.jpg,31_35,0.540916,0.7528582
678,132,Look at the jang!,eng,right,1,47,36,,0,pomper_salientme,blue unfamiliar object,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/novel4.jpg,door,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/door.jpg,36_47,0.6699245,0.7344398
679,133,Where is the pifo?,eng,left,1,55,32,,0,pomper_salientme,purple unfamiliar object,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/novel1.jpg,bird,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/bird_right.jpg,32_55,0.57288426,0.7596902
680,134,Look at the cat!,eng,right,1,31,37,,0,pomper_salientme,cat,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/cat_right.jpg,orange-yellow unfamiliar object,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/novel2.jpg,31_37,0.64420104,0.7720641
681,135,Find the tever!,eng,right,1,45,38,,0,pomper_salientme,green unfamiliar object,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/novel3.jpg,brush,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/brush.jpg,38_45,0.6409661,0.7597081
682,136,Where is the jang?,eng,left,1,43,36,,0,pomper_salientme,blue unfamiliar object,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/novel4.jpg,box,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/box.jpg,36_43,0.71646976,0.79849434
683,137,Find the sock!,eng,left,1,38,39,,0,pomper_salientme,sock,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/sock_left.jpg,green unfamiliar object,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/novel3.jpg,38_39,0.66987896,0.7577289
684,138,Look at the chair!,eng,right,1,36,40,,0,pomper_salientme,chair,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/chair_right.jpg,blue unfamiliar object,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/novel4.jpg,36_40,0.72367597,0.73872924
685,139,Where is the fish?,eng,right,1,32,41,,0,pomper_salientme,fish,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/fish_right.jpg,purple unfamiliar object,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/novel1.jpg,32_41,0.65576375,0.75366277
686,140,Look at the juice!,eng,left,1,32,42,,0,pomper_salientme,juice,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/juice.jpg,purple unfamiliar object,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/novel1.jpg,32_42,0.59952885,0.77958107
687,142,Where is the tever?,eng,left,1,56,38,,0,pomper_salientme,green unfamiliar object,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/novel3.jpg,sock,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/sock_right.jpg,38_56,0.6495105,0.7577289
688,143,Look at the sprock!,eng,right,1,57,31,,0,pomper_salientme,orange-yellow unfamiliar object,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/novel2.jpg,cake,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/cake_left.jpg,31_57,0.6094895,0.76934695
689,144,Find the tever!,eng,right,1,49,38,,0,pomper_salientme,green unfamiliar object,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/novel3.jpg,bed,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/bed_left.jpg,38_49,0.61086476,0.7569171
690,145,Look at the bus!,eng,left,1,31,44,,0,pomper_salientme,bus,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/bus_left.jpg,orange-yellow unfamiliar object,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/novel2.jpg,31_44,0.54462,0.7528582
691,148,Where is the sprock?,eng,right,1,58,31,,0,pomper_salientme,orange-yellow unfamiliar object,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/novel2.jpg,cat,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/cat_left.jpg,31_58,0.6425284,0.7720641
692,149,Find the bird!,eng,left,1,32,46,,0,pomper_salientme,bird,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/bird_left.jpg,purple unfamiliar object,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/novel1.jpg,32_46,0.5788627,0.7596902
693,151,Look at the sprock!,eng,right,1,32,31,,0,pomper_salientme,orange-yellow unfamiliar object,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/novel2.jpg,purple unfamiliar object,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/novel1.jpg,31_32,0.7782653,0.7944161
694,152,Where is the tever?,eng,left,1,36,38,,0,pomper_salientme,green unfamiliar object,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/novel3.jpg,blue unfamiliar object,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/novel4.jpg,36_38,0.7727392,0.8654406
695,153,Find the bird!,eng,left,1,42,46,,1,pomper_salientme,bird,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/bird_left.jpg,juice,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/juice.jpg,42_46,0.56809056,0.8548358
696,155,Where is the door?,eng,right,1,45,47,,1,pomper_salientme,door,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/door.jpg,brush,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/brush.jpg,45_47,0.6284955,0.7577797
697,157,Where is the cake?,eng,right,1,44,48,,1,pomper_salientme,cake,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/cake_right.jpg,bus,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/bus_left.jpg,44_48,0.5133023,0.8198169
698,159,Find the bed!,eng,left,1,40,49,,1,pomper_salientme,bed,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/bed_left.jpg,chair,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/chair_right.jpg,40_49,0.7709534,0.81085324
699,161,Find the fish!,eng,right,1,58,41,,1,pomper_salientme,fish,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/fish_right.jpg,cat,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/cat_left.jpg,41_58,0.72439885,0.8854725
700,164,Find the sock!,eng,left,1,43,39,,1,pomper_salientme,sock,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/sock_left.jpg,box,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/box.jpg,39_43,0.7024312,0.78556275
707,186,Find the brush!,eng,right,1,50,45,,0,pomper_salientme,brush,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/brush.jpg,green unfamiliar object,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/novel3.jpg,45_50,0.6409661,0.7597081
713,192,Where is the box?,eng,left,1,51,43,,0,pomper_salientme,box,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/box.jpg,blue unfamiliar object,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/novel4.jpg,43_51,0.71646976,0.79849434
722,204,Find the tever!,eng,left,1,53,52,,0,pomper_salientme,purple unfamiliar object,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/novel1.jpg,orange-yellow unfamiliar object,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/novel2.jpg,52_53,0.7782653,0.7944161
723,211,Where is the jang?,eng,left,1,48,36,,0,pomper_salientme,blue unfamiliar object,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/novel4.jpg,cake,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/cake_right.jpg,36_48,0.6640841,0.77571493
724,212,Find the tever!,eng,right,1,54,38,,0,pomper_salientme,green unfamiliar object,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/novel3.jpg,fish,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/fish_left.jpg,38_54,0.6197888,0.78767323
725,213,Look at the chair!,eng,left,1,31,33,,0,pomper_salientme,chair,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/chair_left.jpg,orange-yellow unfamiliar object,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/novel2.jpg,31_33,0.72774535,0.736316
726,214,Find the bed!,eng,right,1,32,34,,0,pomper_salientme,bed,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/bed_right.jpg,purple unfamiliar object,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/novel1.jpg,32_34,0.6140135,0.7196467
727,215,Where is the bus?,eng,right,1,36,35,,0,pomper_salientme,bus,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/bus_right.jpg,blue unfamiliar object,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/novel4.jpg,35_36,0.54961777,0.76485133
728,216,Look at the sprock!,eng,right,1,47,31,,0,pomper_salientme,orange-yellow unfamiliar object,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/novel2.jpg,door,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/door.jpg,31_47,0.66404647,0.72088796
729,217,Where is the tever?,eng,left,1,55,38,,0,pomper_salientme,green unfamiliar object,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/novel3.jpg,bird,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/bird_right.jpg,38_55,0.5546056,0.8007676
730,218,Look at the cat!,eng,right,1,36,37,,0,pomper_salientme,cat,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/cat_right.jpg,blue unfamiliar object,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/novel4.jpg,36_37,0.66948336,0.7788681
731,219,Find the pifo!,eng,right,1,45,32,,0,pomper_salientme,purple unfamiliar object,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/novel1.jpg,brush,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/brush.jpg,32_45,0.66976887,0.71641177
732,220,Where is the sprock?,eng,left,1,43,31,,0,pomper_salientme,orange-yellow unfamiliar object,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/novel2.jpg,box,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/box.jpg,31_43,0.6983661,0.7823715
733,221,Find the sock!,eng,left,1,32,39,,0,pomper_salientme,sock,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/sock_left.jpg,purple unfamiliar object,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/novel1.jpg,32_39,0.6848131,0.7328345
734,222,Look at the chair!,eng,right,1,31,40,,0,pomper_salientme,chair,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/chair_right.jpg,orange-yellow unfamiliar object,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/novel2.jpg,31_40,0.7264185,0.736316
735,223,Where is the fish?,eng,right,1,38,41,,0,pomper_salientme,fish,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/fish_right.jpg,green unfamiliar object,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/novel3.jpg,38_41,0.618065,0.78767323
736,224,Look at the juice!,eng,left,1,38,42,,0,pomper_salientme,juice,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/juice.jpg,green unfamiliar object,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/pomper_salientme/raw_data/stimuli/images/novel3.jpg,38_42,0.60092235,0.8197696
